Vendor Name,Address,Zip Code,DUNS Number,ProtoLEI
SQUARE GROVE LLC,2139 W ANDERSON LN,787571221,137576380,000018TACH6NHT940K76
SQUARE GROVE LLC,2139 W ANDERSON LN,787297169,137576380,0000182O7VX5WLONCW95
"PINEY WOODS SANITATION, INC",517 HWY 69 N,759490000,137599999,0000186827WWDH2NSW94
"PINEY WOODS SANITATION, INC",517 HWY 69 N,759491417,137599999,000018CNM282T5XPKO42
"THRUSTMASTER OF TEXAS, INC.",6900 THRUSTMASTER DR,770412682,137619284,000018CKFPKXXMF4WG82
"THRUSTMASTER OF TEXAS, INC.",12227 FM RD 529,770412800,137619284,0000184L5PL5T5VNUO91
RELIABLE OFFICE TECHNOLOGIES CORPORATION,7900 WESTPARK DRIVE,221024242,137643698,0000188V8BLJ3B4PWK19
XEROX CORPORATION,7900 WESTPARK DRIVE,221024242,137643698,0000182WEPCGVS2SOW71
TODD RADFORD,205 SAILORS RUN,787344064,137672239,00001840TDPRFW9USK55
"RADFORD, TODD",208 EXPLORER,787344220,137672239,000018IRHEDU4G5N4871
"GLOBAL DOSIMETRY SOLUTIONS, INC.",2652 MCGAW,926145840,137673120,000018DF3F5K74O80G16
"MIRION TECHNOLOGIES (GDS), INC.",2652 MCGAW,926145840,137673120,0000188ZI9L2IQ9CKC31
DEPUY HR ASSOCIATES INC,7617 JORDON HOLLOW CT,201096413,137675471,000018B4IYV3MRYT4W65
BRENDA DEPUY,7617 JORDON HOLLOW CT,201096413,137675471,000018DH8RXJQ9CXS040
"RED ARROW CONSULTING, INC.",700 NW GILMAN BLVD STE 200,980275395,137676107,00001875A170ZG0FKS64
"RED ARROW CONSULTING, INC.",22605 SE 56TH ST STE 270,980295289,137676107,000018E8L6AE771IGO21
"BLIND DOG PRODUCTIONS, LTD.",2526 CHARTER OAK DR STE 100,765024864,137677642,000018AMQD2FOF87SC61
BLIND DOG PRODUCTIONS LTD,2526 CHARTER OAK DR STE 100,765024864,137677642,0000181LG3A9068KHS57
"EXECUTIVE TECHNOLOGY SOLUTIONS, LLC",8639 B16TH ST STE1701,209102273,137725714,0000187HRTPLY1LHKO05
"EXECUTIVE TECHNOLOGY SOLUTIONS, LLC",8639 B16TH ST STE1701,209100000,137725714,0000181PQ9I6SPKEBK23
"KI HO MILITARY ACQUISITION CONSULTING, INC.","5501 BACKLICK RD, STE. 200",221513940,137768482,0000182IJEIOZXRH8G06
"KI HO MILITARY ACQUISITION CONSULTING, INC.",5085 TWIN BROOK RUN DR,220322541,137768482,0000183HP1DJ8SVM4G67
CYMSTAR LIMITED LIABILITY COMPANY,4500 S GARNETT RD STE 435,741465232,137785155,0000186HP374ZVZ3KS94
CYMSTAR LLC,1700 W ALBANY ST STE 500,740121419,137785155,000018C310N9LSOYWO12
"DELTA RESOURCES, INC.",3601 EISENHOWER AVE,223046456,137812298,000018DKY21P64WWWK58
"DELTA RESOURCES, INC",1235 SOUTH CLARK STREET,22202,137812298,000018A4QLK1K2N3SW35
FURNITURE INSTALLATION & SERVICE TECHNICIANS LLC,3741 OLD GEORGETOWN ROAD,212272534,137884107,000018E9LAQ2L21PKO62
FURNITURE INSTALLATION & SERVICE TECHNICIANS LLC,8425 OAKLEIGH RD STE 8,212343725,137884107,00001815XKLZ027AHS86
"PATTERSON, LINDA",ROUTE 1 BOX 464,265378266,137890930,000018M3ZGYDSV1Y8G56
LINDA PATTERSON,RR 1 BOX 464,265379716,137890930,0000184RSCI0EZZN8C20
AVIAN LLC,22111 THREE NOTCH RD,206532050,137893942,000018A81CNJ7IOCG091
"AVIAN ENGINEERING , LLC",22099 THREE NOTCH RD STE 113,206535533,137893942,000018243G6VN2IFNK61
EMP2 INCORPORATED,1950 KEENE RD BLDG E,993527752,137936964,000018BS16PD3P5HS868
EMP2  INCORPORATED,219 GREENVIEW DR,993529661,137936964,000018CJ1BXOJWPM0O25
"COMPASS HEALTH CARE, INC",2475 N JACKRABBIT AVE,857451208,137944286,000018C2HUK9DOPA8069
PASADERA BEHAVIORAL HEALTH NETWORK,2475 N JACKRABBIT AVE,857451208,137944286,0000186BOARE5BB0G061
"M1 SUPPORT SERVICES, L.P.",300 N ELM ST STE 101,762019020,138059063,000018HSKRBN37Q8WG48
"M1 SUPPORT SERVICES, LP.",300 N CARROLL BLVD SUITE 101,762019020,138059063,0000185T5UHX4RW88O57
TRIPLE CANOPY INC,12018 SUNRISE VALLEY DR STE 140,201913432,138129692,00001869GGJJAOEZ4862
TRIPLE CANOPY INC,12018 SUNRISE VALLEY DR STE 140,201913444,138129692,000018AQ7RYN6DU40S45
TRIPLE CANOPY INC,12018 SUNRISE VALLEY DR STE 140,201913432,138129692,00001869GGJJAOEZ4862
TRIPLE CANOPY INC,"2250 CORPORATE PARK DR, STE 300",201714835,138129692,000018D0Q47MCMELSS55
TRIPLE CANOPY INC,12018 SUNRISE VALLEY DR STE 140,201913432,138129692,00001869GGJJAOEZ4862
TRIPLE CANOPY INCORPORATED,600 KNIGHTSBRIDGE PKWY,600699361,138129692,00001867LLBHSXPIOS34
ALL METAL M.S.,5325 S VALLEY VIEW BLVD UNIT 228,891182427,138146035,0000181YL9HH406QG076
ALL METAL M.S.,5151 PROCYON ST STE 115,891181713,138146035,000018C41IEK581Y8G09
"ESCHENBACH OPTIK OF AMERICA, INC.",22 SHELTER ROCK LN STE 1,068108268,138152665,0000187FYI7P7DN68830
"ESCHENBACH OPTIK OF AMERICA, INC.",22 SHELTER ROCK LN STE 1,068108267,138152665,0000187CAXBADHETSS50
"CATALYST GROUP LLC, THE",3615 HARDING AVE STE 509,968163757,138206946,0000186LQA0QV4EPKW86
THE CATALYST GROUP LLC,770 KAPIOLANI BLVD # 414,96813,138206946,000018296QSBUDA7SW14
"OUTBACK FIREFIGHTING, INC.",996 US HIGHWAY 93 N STE 3,598759305,138250373,0000183F0438NKWUWW21
"OUTBACK FIREFIGHTING, INC.",2832 US HWY 93 N,598759505,138250373,0000184XCKUMN7SOGS04
"CURTIS CONSTRUCTION, INC.",8405 HWY 64 WEST,72802,138324459,000018D55FQZBXIE0C19
"CURTIS CONSTRUCTION, INC",2812 S CLEVELAND AVE,728029730,138324459,000018F3WW5XJUNS0G24
CARLENE P BAKER,801 N 2ND CAPRI APT F47,723160000,138331058,000018NFNJ17I4I1SK35
"BAKER, CARLENE P",3004 MADISON AVE,371300317,138331058,000018DPQNJF9X7P4W67
"ALL CAR LEASING, INC.",13900 LAUREL LAKES AVE STE 100,207075091,138341404,000018DNGT02P16UOS92
"ALL CAR LEASING, INC.",105 MAIN ST,207074305,138341404,000018B5YTEKH0JHKO63
THERMO ELECTRON NORTH AMERICA LLC,1400 N POINT PKWY STE 10,334071976,138388090,00001888ICCZ4I9E0435
THERMO ELECTRON NORTH AMERICA LIMITED LIABILITY COMPANY,1400 NORTHPOINT PKWY STE 10,334071976,138388090,0000181C1V5J90OBY891
"ROGER'S TWO WAY RADIO, INC",102 LINCOLN AVE SE,566013577,138389627,0000187TYH50AS7OG072
ROGERS TWO WAY RADIO INCORPORATED,102 LINCOLN AVE SE,566013577,138389627,00001810G72K96MZHC83
"JENNINGS, PHIL D.",RT 3 BOX 207A,73075,138428979,0000188LJAGOAOQGGS61
"JENNINGS, PHIL D.",RT 3 BOX 207A,730759478,138428979,000018CMUEHUZUBOWS71
MARKEE DISTRIBUTORS LLC,218 K LINE DR,281047023,138428987,000018CNOCUTK951S824
MARKEE DISTRIBUTORS LLC,400 PALMERSTON LN,281737211,138428987,0000186WEY0FKIB84C25
"FACTIVA, INC",4300 N RT 1 820 RIDGE RD,088521906,138449173,000018DG4CTK4K4GWG98
"FACTIVA, INC",4300 N RT 1 820 RIDGE RD,088520000,138449173,000018EDMNRYKLZWW860
AERIAL IMAGING SOLUTIONS LLC,5 MYRICA WAY,063711874,138559377,0000181LZJ6XTXB4AO92
LEROI DON,5 MYRICA WAY,063711874,138559377,000018B2MKF1UETM8S79
AERIAL IMAGING SOLUTIONS LLC,5 MYRICA WAY,063711874,138559377,0000181LZJ6XTXB4AO92
DON LEROI,5 MYRICA WAY,063711874,138559377,000018BR7N73VZEX4416
"BIOTECH PROSTHETICS AND ORTHOTICS OF DURHAM, INC.",314 CRUTCHFIELD ST,277042771,138561001,0000186ZUZVJV58AWO50
"BIOTECH PROSTHETICS AND ORTHOTICS OF DURHAM, INC.",314 CRUTCHFIELD ST,277042725,138561001,0000184OLSSU40QXGC62
EN POINTE GOV INC,18701 S FIGUEROA STREET,902484506,138565960,0000182LEH3TY6OXGC82
EN POINTE GOV INC,100 N SEPULVEDA BLVD,90245,138565960,000018EOX2RNB5FC0G53
COLORADO RIVER STONE &amp; GRANITE,1450 2ND AVE,853644705,138567958,0000182W59DWYA5F2814
COLORADO RIVER STONE & GRANITE,1450 2ND AVE,853644705,138567958,0000181K8TCLIKNTFK54
"DIVERSIFIED ENVIRONMENTAL, INC.",1020 16TH ST STE 102,200365734,138576827,000018374O62DQ2O4C85
DIVERSIFIED ENVIRONMENTAL INCORPORATED,7600 GEORGIA  AVE NW STE 323,200121616,138576827,0000181WHCH39MBOG080
DANDURAND APPRAISALS INC.,1135 CANTERBURY LANE,609141666,138614685,000018C4U56QECS4GK78
DANDURAND APRAISALS,200 CORNELL DR,609141198,138614685,0000183BMF7KTB0CAO09
"E-MANAGEMENT CONSULTANTS, INC",8455 COLESVILLE RD,209103315,138668459,0000188KGYAYUGZDOG17
"E-MANAGEMENT CONSULTANTS, INC.",1010 WAYNE AVE STE 1150,209105615,138668459,000018EIXPECWCW00047
IXSEA INCORPORATED,11 ERIE DR,017601312,138745877,0000189CMY8MI0HCKC53
IXBLUE INC.,11 ERIE DR,017601312,138745877,000018GOLCAFQFDCG851
IXSEA INCORPORATED,11 ERIE DR,017601312,138745877,0000189CMY8MI0HCKC53
IXBLUE INC.,179 SIDNEY ST,021394238,138745877,0000188HYFKID1HP8G10
"BTP SYSTEMS, LLC",290 MOODY ST,010561244,138786640,000018CDJMMXLG5IWW95
"BTP SYSTEMS, LLC",15 WESTOVER RD,010561205,138786640,0000187ECQY31Y0N8K27
"BTP SYSTEMS, LLC",290 MOODY ST,010561244,138786640,000018CDJMMXLG5IWW95
BTP SYSTEMS LIMITED LIABILITY COMPANY,290 MOODY STREET,010561244,138786640,0000182I2RUJTKI72853
JOATMON CONSTRUCTION LLC,2411 KINGMAN AVE,864010601,138806521,00001845VQ9EQSAS8480
J.O.A.T.M.O.N CONSTRUCTION L.L.C,2411 KINGMAN AVE,864014841,138806521,00001840QFHGD1U7WG44
"QUALITY POSITIONING SERVICES, INC","104 CONGRESS ST., SUITE 304",038042001,138823203,000018DTGSY7Q5SPC858
"IVS 3D, INC.",30 MAPLEWOOD AVE STE 205,038042001,138823203,0000186ZOKL6PUY9C859
"GUZMAN, ALFONSO",CRISTO 50,009011967,138840553,0000183UROGZ2PR84C95
"GUZMAN, ALFONSO",CRISTO 50,009011308,138840553,0000188MLHILN81HC031
HERRERA ENGINEERING,2369 A ST,934551073,138843748,0000183ZKGV4BL2W8403
HERRERA CORPORATION,2369 A ST,934551073,138843748,000018CG5U7I8T7SW093
AMO USA INCORPORATED,1700  E ST ANDREW PLACE,927054933,138846428,0000181BZQJCYEN8CG22
"AMO USA, INC",1700  E ST ANDREW PLACE,92705,138846428,0000181ICIPCP9TDHC80
"KARNAVATI STEEL INDUSTRIES OF MISSISSIPPI, LTD.",6704 RUE MORNAY DR S,395325718,138849331,0000181287P0HBYEKW30
"KARNAVATI STEEL INDUSTRIES OF MISSISSIPPI, LTD.",908 BURDONNE DR,395326205,138849331,000018B7MWW62GNIG483
"HORIZONS YOUTH SERVICES, L.C.",3586 HORIZONS WAY,228021776,138922682,000018K47RDZ7OUIO038
"HORIZONS YOUTH SERVICES, LC",3586 HORIZONS WAY,228021776,138922682,000018F1ZNZ9P2SF4K29
FRESNO COMMUNITY HOSPITAL & MEDICAL CENTER,290 N WAYTE LN,937012124,138925206,0000189L90OE5BEVC494
FRESNO COMMUNITY HOSPITAL & MEDICAL CENTER,445 S CEDAR AVE,937022907,138925206,000018BLX7KP2BW4WS93
GOVERNMENT SERVICES INTEGRATED PROCESS TEAM LLC,4221 FORBES BLVD STE 250,207064819,138926196,000018CQJOZOEOUIO077
"GOVERNMENT SERVICES INTEGRATED PROCESS TEAM, LLC",1801 MCCORMICK DR STE 160,207745345,138926196,0000181AWV7CMB27KW49
SIGHT SOCIETY OF NORTHEAST NEW YORK,6 EXECUTIVE PARK DR STE 5,122033790,138967372,000018DWBCQM2POIWO96
"SIGHT SOCIETY OF NORTHEASTERN NEW YORK, INC.",6 EXECUTIVE PARK DR STE 5,122033790,138967372,000018CP42T2C66DC076
TIBER CREEK CONSULTING INCORPORATED,12730 FAIR LAKES CIR # 500,220334901,138982710,000018BRLUUBSXKJCW08
"TIBER CREEK CONSULTING, INC.",12700 FAIR LAKES CIR STE 400,220334905,138982710,0000186UZL6KNJUDC093
CHEVIN FLEET SOLUTIONS LLC,347 LUNENBURG STREET,014204505,139023191,0000183TABP4IW3IG480
CHEVIN FLEET SOLUTIONS LIMITED LIABILITY COMPANY,347 LUNENBURG STREET,014204505,139023191,000018C4CG2009BJSW43
CHEVIN FLEET SOLUTIONS LLC,347 LUNENBURG STREET,014204505,139023191,0000183TABP4IW3IG480
CHEVIN FLEET SOLUTIONS LIMITED LIABILITY COMPANY,348 LUNENBURG STREET SUITE 101,014204566,139023191,000018USOELOAEMBK058
J'S ASSOCIATES LLC,11706 RIVERSHORE DR,207549442,139024702,000018A6LTM278B0G041
J'S ASSOCIATES LLC,10375 SOUTHERN MARYLAND BLVD. STE 16B,207543027,139024702,000018B1GPINHXWLS831
SBG GROUP LLC,1570 SAINT PAUL AVE,600312148,139038405,0000184YFNV8EQBZSW63
"SBG GROUP, LLC",921 CARNEY CT,600022461,139038405,0000185MN8UKUUEBGG79
STERLING HERITAGE CORPORATION,9912-B GGEORGETOWN PIKE SUITE 205,220662845,139076744,0000184GLZRUZ46M0W55
STERLING HERITAGE CORPORATION,10779 RIVERSCAPE RUN,220663333,139076744,0000184NFDCKCUMDWC32
MERCY AIR SERVICES,621 CARNEGIE DR STE 210,924083536,139095108,000018FUG0SR46J94W25
MERCY AIR SERVICES,621 CARNEGIE DR STE 210,924083548,139095108,000018DBCMFQ7HE68014
"NUMEGA SOLUTIONS, L.L.C.",7001 LOISDALE RD,22150,139106327,000018DRILPRKITOG068
"NUMEGA SOLUTIONS, L.L.C.",7001 LOISDALE RD,221501904,139106327,0000188YLPCDXDE14464
ONE FEDERAL SOLUTION,3200 CRAIN HWY STE 200,206034841,139118132,000018C6J7PZBN9M0O68
"DIGITAL FOUNDATION COMPUTER CONSULTING SERVICES CORP., INC.",3200 CRAIN HWY STE 200,206034841,139118132,0000189KCX1D7VV68850
ONE FEDERAL SOLUTION,3200 CRAIN HWY STE 200,206034841,139118132,000018C6J7PZBN9M0O68
"DIGITAL FOUNDATION COMPUTER CONSULTING SERVICES CORP., INC.",3195 OLD WASHINGTON RD STE 2108,206023201,139118132,0000182D6O2V0QB7EO81
"AEROJET ROCKETDYNE, INC.",5731 WELLINGTON RD,201551612,139119536,0000181JYJIX55I1S075
AEROJET GENERAL CORPORATION,5731 WELLINGTON RD,201551612,139119536,000018C9G6AXEA0SW862
UNISPEC ENTERPRISES INC.,"80 M STREET SE, SUITE 715",200033516,139131028,000018C3A4CUBA7BSC15
UNISPEC ENTERPRISES INC.,9701 APOLLO DRIVE STE 345,207744790,139131028,000018AN8PEYS4M8G819
UNISPEC ENTERPRISES INC.,"80 M STREET SE, SUITE 715",200033516,139131028,000018C3A4CUBA7BSC15
"UNISPEC ENTERPRISES, INC",1001 PENNSYLVANIA AVE NW STE 600,200042531,139131028,0000184Y7HUANNRHS855
"POTOMAC RIVER GROUP, LLC",19775 BELMONT EXECUTIVE PLZ STE 525,201477608,139131044,000018BQ1LPW1BS6OS17
POTOMAC RIVER GROUP LIMITED LIABILITY COMPANY,"803 SYCOLIN RD, SUITE 205",201755654,139131044,0000186UNITFWGGHS075
"POTOMAC RIVER GROUP, LLC",19775 BELMONT EXECUTIVE PLZ STE 525,201477608,139131044,000018BQ1LPW1BS6OS17
"POTOMAC RIVER GROUP, LLC",801 SYCOLIN RD STE 210,201755654,139131044,0000186Q54C0SA3MWO79
"RIPPLE EFFECT COMMUNICATIONS, INC.","2400 RESEARCH BLVD., SUITE 305",208506528,139133230,000018A91BWTS24JK016
RIPPLE EFFECT CMMNICATIONS INCORPORATED,"2400 RESEARCH BLVD., SUITE 305",208506528,139133230,000018BKI1NHB0IOOC12
"JACK KNELLY OFFICE FURNITURE SPECIALITIES, INC",8220 STATE RTE 405,178479641,139137983,00001811V7ANFCLIFK65
"JACK KNELLY OFFICE FURNITURE SPECIALITIES, INC",8220 STATE ROUTE 405,178477924,139137983,00001853K03H92VHSS09
"JACK KNELLY OFFICE FURNITURE SPECIALITIES, INC",8220 STATE RTE 405,178479641,139137983,00001811V7ANFCLIFK65
"JACK KNELLY'S OFFICE FURNITURE SPECIALTIES, INC.",8220 STATE ROUTE 405,178477924,139137983,000018A7W946E07LS066
"ADVANCED FLUID SYSTEMS, INC.",292 GREEN ST,194680360,139203244,000018CPMSX17NOEG440
"ADVANCED FLUID SYSTEMS, INC.",RD 32 CAMPBELL,17402,139203244,00001833UEGHNI6TK496
"HALLMARK CAPITAL GROUP, LLC",14043 S GESSNER ROAD,774891000,139206010,000018E1TK5Q28JDSG16
"HALLMARK CAPITAL GROUP, LLC",7322 SOUTHWEST FWY STE 630,770742032,139206010,000018CAXZM0P3MT4W78
"VWR INTERNATIONAL, LLC",2039 CENTER SQUARE RD,08014,139210991,0000182C5LTG8OT7SW03
"VWR INTERNATIONAL, LLC",2039 CENTER SQUARE RD,080140000,139210991,0000185XKDZELR32O808
"VWR INTERNATIONAL, LLC",2039 CENTER SQUARE RD,08014,139210991,0000182C5LTG8OT7SW03
"VWR INTERNATIONAL, LLC",2039 CENTER SQUARE RD,080140626,139210991,000018BO7158XRVUW497
"VWR INTERNATIONAL, LLC",2039 CENTER SQUARE RD,08014,139210991,0000182C5LTG8OT7SW03
VWR SCIENTIFIC PRODUCTS CORPORATION,2039 CENTER SQUARE RD,080140626,139210991,0000186H8737YGNMW483
"AKIMA FACILITIES MANAGEMENT, LLC",3901 OLD INTERNATIONAL AIRPORT ROAD STE 200-C,99502,139229962,0000185JZTVJ8XYCKK39
"AKIMA FACILITIES MANAGEMENT, LLC",1001 E BENSON BLVD STE 101C,995084256,139229962,0000184O3UOLGP1KOW64
GEC INCORPORATED (8093),8282 GOODWOOD BLVD,708067738,139235584,00001870L2P046Z54423
"G.E.C., INC.",9357 INTERLINE AVE,708091910,139235584,0000181HV82L5GYBVK80
"ACADIANA SHELL &amp; LIMESTONE, INC.",935 S HENRY ST,705106413,139236020,000018BZXF6LKW6LKO31
ACADIANA SHELL AND LIMESTONE INCORPORATED,935 S HENRY ST,705106413,139236020,00001872O3K5XG214O59
"ACADIANA SHELL &amp; LIMESTONE, INC.",935 S HENRY ST,705106413,139236020,000018BZXF6LKW6LKO31
"ACADIANA SHELL & LIMESTONE, INC.",935 S HENRY ST,705106413,139236020,000018EHIOL4FXO4OO50
KODAT FARMS & EXCAVATION,3495 HOLDERMAN RD,604508506,139238161,0000183PS6VJTLHVOC61
KODAT FARMS & EXCAVATION,3495 HOLDERMAN RD,604500000,139238161,000018WSNUSO9FA9S439
R CHRISTOPHER GOODWIN & ASSOCIATES INC,309 JEFFERSON HWY,701212512,139241665,0000188Z04XS5JV7K024
"R. CHRISTOPHER GOODWIN & ASSOCIATES, INC.",309 JEFFERSON HWY STE A,701212512,139241665,0000188T0C5HU9O3K079
GRB ENVIRONMENTAL SERVICES INC,1 PENN PLAZA STE 2509,101192599,139260939,0000183FUX8BLQNE8S69
"GRB ENVIRONMENTAL SERVICES, IN",11 PENN PLAZA - SUITE 1026,10001,139260939,0000186A57YHN73VCW75
"PHARMALUCENCE, INC.",10 DEANGELO DR,017302204,139261648,0000184CY29UK634SG66
"PHARMALUCENCE, INC.",29 DUNHAM RD.,018215729,139261648,000018A54RR2D9SY0483
ROGERSON KRATOS,403 S RAYMOND AVE,911052609,139278733,0000181GYKVJV49WCG50
ROGERSON KRATOS,403 S. RAYMOND,911092609,139278733,0000183FCTGRZ3TPMO13
OSSUR NORTH AMERICA INCORPORATED,27412 ALISO VIEJO PKWY,926563371,139280028,000018DM7FUO6US08420
"OSSUR AMERICAS, INC.",27051 TOWNE CENTRE DR,926102804,139280028,00001892JQMJDKAAKG48
"AEGIS CONTROL & SECURITY INTEGRATION, L.P.",4509 FRIEDRICK LN STE 110,787441865,139288232,000018DHFIBIM5LY0C15
"AEGIS CONTROL & SECURITY INTEGRATION, L.P.",5321 INDUSTRIAL OAKS BLVD STE 111,787358830,139288232,0000182O2N68RMKYWW26
"AEGIS CONTROL & SECURITY INTEGRATION, L.P.",4509 FRIEDRICK LN STE 110,787441865,139288232,000018DHFIBIM5LY0C15
"AEGIS CONTROL & SECURITY INTEGRATION, L.P.",5321 INDUSTRIAL OAKS BLVD STE 111,787358823,139288232,000018AAWFIUJ1VB4039
"HILLER COMPANIES, INC., THE",1242 EXECUTIVE BLVD,233203638,139289300,000018E8FQOMBZKSG048
HILLER SYSTEMS INCORPORATED,833 PRINCIPAL LN,233203638,139289300,0000187JANNVW1PGW897
"HILLER COMPANIES, INC., THE",1242 EXECUTIVE BLVD,233203638,139289300,000018E8FQOMBZKSG048
"HILLER COMPANIES, INC., THE",1242 EXECUTIVE BLVD,233202807,139289300,000018A0YA6X1X4U8061
"H. LEE MOFFITT CANCER CENTER AND RESEARCH INSTITUTE HOSPITAL, INC.",12902 MAGNOLIA DR,336129416,139301956,000018BQVIAO598XCS46
MOFFITT H LEE CANCER CENTER AND RESEARCH INSTITUTE INCORPORATED,12902 MAGNOLIA DR,336129416,139301956,0000188GDBXCLTRJC443
AU & ASSOCIATES INC.,9560 MARLBORO PIKE SUITE 204,20772,139310028,0000186PM70VYKNMGW93
AU & ASSOCIATES INC.,3100 RITCHIE RD STE D,207474400,139310028,0000183QOWBHW5WHS059
ENGINEERING MANAGEMENT CONCEPTS INCORPORATED,295 WILLIS AVE STE B,930108563,139341978,000018F4E0BVAL61SG24
"ENGINEERING MANAGEMENT CONCEPTS, INC.",5051 VERDUGO WAY STE 200,930128658,139341978,0000187AGV392YP7SO91
ENGINEERING MANAGEMENT CONCEPTS INCORPORATED,295 WILLIS AVE STE B,930108563,139341978,000018F4E0BVAL61SG24
ENGINEERING MANAGEMENT CONCEPT,100 CAMINO RUIZ,930126700,139341978,00001883SLR52YMZ8C67
ENGINEERING MANAGEMENT CONCEPTS INCORPORATED,295 WILLIS AVE STE B,930108563,139341978,000018F4E0BVAL61SG24
"TETRA TECH EMC, INC.",5051 VERDUGO WAY STE 200,930128658,139341978,0000183VR1AIDB0I0466
"INTEGRA TELECOM OF OREGON, INC.",1201 NE LLOYD BLVD,972321259,139360101,0000181ENBVVGPBG0026
"INTEGRA TELECOM OF OREGON, INC.",18110 SE 34TH ST BLDG 1 STE 100,986839497,139360101,0000181KNFTTUC1VY833
"AMERICAN K-9 DETECTION SERVICES, LLC",15545 SW 110TH TER,331966271,139368364,000018DUKDNZWV708W11
"AMERICAN K-9 DETECTION SERVICES, LLC",735 PRIMERA BLVD STE 215,327462150,139368364,00001882DQF71AQFWG89
"AMERICAN K-9 DETECTION SERVICES, LLC",15545 SW 110TH TER,331966271,139368364,000018DUKDNZWV708W11
"AMERICAN K-9 DETECTION SERVICES, LLC",1791 O G SKINNER DR,318331759,139368364,000018DH1EF8ZGGBCC90
"AMERICAN K-9 DETECTION SERVICES, LLC",15545 SW 110TH TER,331966271,139368364,000018DUKDNZWV708W11
"AMERICAN K-9 DETECTION SERVICES, INC.",735 PRIMERA BLVD STE 215,327462150,139368364,000018EZPGU6AN2SOO63
GLOBAL MONTELLO GROUP CORP.,800 SOUTH ST STE 200,024541489,139387450,0000188SZBL6G4KS8W23
GLOBAL MONTELLO GROUP CORP.,800 SOUTH ST STE 200,024531489,139387450,000018F4M0NLGXCY8850
"REED, INC.",19440 GOLF VISTA PLZ STE 230,201768264,139396001,000018CZMIZW7HC80G15
"REED INTERNATIONAL, INC.",19440 GOLF VISTA PLZ STE 230,201768264,139396001,000018F0W5STTISRCC84
INDRASOFT INC.,11150 SUNSET HILLS RD STE 120,201905321,139396175,0000189GBVO0IIWNK815
INDRASOFT INCORPORATED,5218 MARY BALL RD,225032627,139396175,00001860YWXH9C9P8G81
"ROSE, WINDY H ATTORNEY AT LAW",406 MAIN ST,279250054,139396787,000018ZYYE1FFA5RKO96
"ROSE, WINDY H ATTORNEY AT LAW",406 MAIN ST,279250000,139396787,000018BV2GNSIIDQWC19
UNITED WESTERN TECHNOLOGIES CORP.,122 S 4TH AVE,993015627,139396865,0000188YNCJXEEBJSW04
UNITED WESTERN TECHNOLOGIES CORP,122 S 4TH AVE,993015627,139396865,000018F2QSZ113FIG496
"ORION ENVIRONMENTAL, INC.",4875 NEWPORT ST,800224611,139397843,000018CHGMR09K388C36
"ORION ENVIRONMENTAL, INC.",3560 BRIGHTON BLVD,802163611,139397843,00001874VWM98BV5KW73
MECHATRONICS INC,8152 304TH AVE S E,980500613,139402333,0000181YW8GK0NML2876
"MECHATRONICS, INC.",8152 304TH AVE S E,980500000,139402333,000018C4CJU7C7NJ4G82
MECHATRONICS INC,8152 304TH AVE S E,980500613,139402333,0000181YW8GK0NML2876
"MECHATRONICS, INC.",8152 304TH AVE S E,980505012,139402333,0000187XATQEDF2MG468
"METRO MEDICAL EQUIPMENT &amp; SUPPLY, INC.",1600 N WARSON RD,631321028,139422950,0000181YI5V1DZAR9C50
METRO MEDICAL EQUIPMENT AND SUPPLY INCORPORATED,7550 N BROADWAY,631472620,139422950,000018DL2GGG1T4G0002
"METRO MEDICAL EQUIPMENT &amp; SUPPLY, INC.",1600 N WARSON RD,631321028,139422950,0000181YI5V1DZAR9C50
METRO MEDICAL EQUIPMENT AND SUPPLY,7550 N BROADWAY,631472620,139422950,0000182H6C0VT1OF0G32
"METRO MEDICAL EQUIPMENT &amp; SUPPLY, INC.",1600 N WARSON RD,631321028,139422950,0000181YI5V1DZAR9C50
"METRO MEDICAL EQUIPMENT & SUPPLY, INC.",1600 N WARSON RD,631321028,139422950,000018498X9JNFDHGK88
"METRO MEDICAL EQUIPMENT &amp; SUPPLY, INC.",1600 N WARSON RD,631321028,139422950,0000181YI5V1DZAR9C50
"METRO MEDICAL EQUIPMENT & SUPPLY, INC.",7550 N BROADWAY,631472620,139422950,000018CP9XLD0ZCY8820
MORGANTOWN UTILITY BOARD (INC),278 GREENBAG RD,265017158,139445811,00001870JUO9ESO04K43
MORGANTOWN UTILITY BOARD,278 GREENBAG RD,265017158,139445811,0000189G0OJ7IIPLC874
CASSON ART AND FRAME,2158 WESTLAND DR SW,373118157,139506166,0000186NVGU1UHWJOK45
ART CASSON & FRAME,2158 WESTLAND DR SW,373118157,139506166,0000188GCA9M61CT8G25
"DURATEK SERVICES, INC",1560 BEAR CREEK ROAD,37831,139508212,0000187UCN2CKK0LC076
"ENERGYSOLUTIONS SERVICES, INC.",423 W 300 S STE 200,841011297,139508212,000018AG7D21YE7LCS79
"DALBERG CONSULTING-U.S., LLC",99 MADISON AVE 17 FL,100167419,139511195,0000184Q9SG1F5ESWS04
"DALBERG CONSULTING-U.S., LLC",205 E 42ND ST STE 1830,100174800,139511195,0000185KMN72X435C811
"DALBERG CONSULTING-U.S., LLC",99 MADISON AVE 17 FL,100167419,139511195,0000184Q9SG1F5ESWS04
DALBERG CONSULTING US LLC,205 E 42ND ST STE 1830,100174800,139511195,0000186F7ONU9O8P0K60
