Vendor Name,Address,Zip Code,DUNS Number,ProtoLEI
WESTERN MICHIGAN UNIVERSITY,1903 W MICHIGAN AVE,490085200,622364479,0000185ZU8G1NVNM0O60
"AMERICAN WATER SERVICES, INC","10000 SAGEMORE DRIVE, SUIT",08053,807902143,00001860RNWCFNXM8S89
"AMERICAN WATER SERVICES, INC","10000 SAGEMORE DRIVE, SUIT",08053,615308814,00001860RNWCFNXM8S89
"SANTA CRUZ, COUNTY OF",701 OCEAN ST RM 520,950604015,069117208,00001860ZSUX0HQI0474
"SANTA CRUZ, COUNTY OF",701 OCEAN STREET STE 530,950604015,962973509,00001860ZSUX0HQI0474
AB ASSOCIATES,"A-301 SHIVALIK,",110017,650698207,000018611GS6BO4PCS22
AB ASSOCIATES,"A301 SHIVALIK,",110017,650883882,000018611GS6BO4PCS22
"MOTOROLA, INC.",7031 COLUMBIA GATEWAY DR 3 FL,210462289,869008193,00001861BBUZCMC28S65
MOTOROLA INCORPORATED,7031 COLUMBIA GATEWAY DR 3RD FL,210462289,069373090,00001861BBUZCMC28S65
NEW YORK UNIVERSITY,550 1ST AVE,100166402,121911077,0000186379BU0MFD0K53
NEW YORK UNIVERSITY,550 FIRST AVE,100166402,003205010,0000186379BU0MFD0K53
NEW YORK UNIVERSITY,550 1ST AVE,100166402,121911077,0000186379BU0MFD0K53
NEW YORK UNIVERSITY,550 1ST AVE STE 9V,100166402,198271632,0000186379BU0MFD0K53
LOCKHEED MARTIN CORPORATION,1210 MASSILLIN RD,443150001,945757268,00001864LP7SQCWWGS27
LOCKHEED MARTIN CORPORATION,1210 MASSILLON ROAD,443150001,131841822,00001864LP7SQCWWGS27
UNIVERSITY OF ROCHESTER,601 ELM WOOD AVE,146420001,041294109,00001864S2QCOBVE8871
UNIVERSITY OF ROCHESTER,601 ELMWOOD,146420001,034216858,00001864S2QCOBVE8871
UNIVERSITY OF ROCHESTER,601 ELM WOOD AVE,146420001,041294109,00001864S2QCOBVE8871
UNIVERSITY OF ROCHESTER,601 ELMWOOD AVE,146420001,618993281,00001864S2QCOBVE8871
TELEDYNE TECHNOLOGIES INCORPORATED,1425 HIGGS RD,370914401,083780916,00001865M9W6Y5PD4482
TELEDYNE TECHNOLOGIES INCORPORATED,1425 HIGGS RD,370914401,050671890,00001865M9W6Y5PD4482
"BOSUNG INDUSTRY CO., LTD.",RM 704 KOFOMO TOWER,463825,687955161,00001868IHZL6PKVK890
"BOSUNG INDUSTRY CO., LTD.","34 HWANGSAEUL-RO 200BEON-GIL, BUNDANG-GU",463825,689048710,00001868IHZL6PKVK890
AECOM GOVERNMENT SERVICES INC,1200 SUMMIT AVE STE 320,761024406,828118674,00001868VH2WTLWD4W64
"AECOM GOVERNMENT SERVICES, INC.",1200 SUMMIT AVE STE 320,761024406,113500284,00001868VH2WTLWD4W64
TRAK MICROWAVE CORPORATION,4726 EISENHOWER BLVD,336346309,004093621,0000186AKBJMNNUW8O40
TRAK MICROWAVE CORPORATION,4726 EISENHOWER BLVD,336346309,161268230,0000186AKBJMNNUW8O40
HONEYWELL INTERNATIONAL INC.,1300 W WARNER RD STE 1201-1207,852842822,018517698,0000186D3RKC8XW0GS40
HONEYWELL INTERNATIONAL INC.,1300 WEST WARNER ROAD,852842822,176019107,0000186D3RKC8XW0GS40
No data from D and B,No data from D and B,,861410850,0000186D9BJ0DIH3K896
No data from D and B,No data from D and B,,957460280,0000186D9BJ0DIH3K896
No data from D and B,No data from D and B,,861410850,0000186D9BJ0DIH3K896
No data from D and B,No data from D and B,,006137848,0000186D9BJ0DIH3K896
No data from D and B,No data from D and B,,861410850,0000186D9BJ0DIH3K896
No data from D and B,No data from D and B,,00282811K,0000186D9BJ0DIH3K896
"HEALTH & MENTAL HYGIENE, MARYLAND DEPARTMENT OF",201 W PRESTON ST,212012301,144280372,0000186EVC73EJJC8424
"HEALTH & MENTAL HYGIENE, MARYLAND DEPARTMENT OF",201 W PRESTON ST,212012301,042426812,0000186EVC73EJJC8424
"HEALTH & MENTAL HYGIENE, MARYLAND DEPARTMENT OF",201 W PRESTON ST,212012301,144280372,0000186EVC73EJJC8424
"HEALTH & MENTAL HYGIENE, MARYLAND DEPARTMENT OF",201 W PRESTON ST 5TH FL,212012301,077460129,0000186EVC73EJJC8424
PACIFIC SCIENTIFIC COMPANY,1785 VOYAGER AVE,930633363,161597950,0000186FMQ0N37C74026
PACIFIC SCIENTIFIC COMPANY,1785 VOYAGER AVE,930633363,056444656,0000186FMQ0N37C74026
"MYERS POWER PRODUCTS, INC.",44 S COMMERCE WAY,180178915,143617392,0000186GUUKRH6TUKG90
"MYERS POWER PRODUCTS, INC.",44 S COMMERCE WAY,180178915,830936220,0000186GUUKRH6TUKG90
"MID-COAST ELECTRIC SUPPLY, INC.",3354 NACOGDOCHES RD,782173323,046274452,0000186IAHW58JVK8O32
"MID-COAST ELECTRIC SUPPLY, INC.",3354 NACOGDOCHES RD,782173323,828263975,0000186IAHW58JVK8O32
CROWE HORWATH LLP,70 WEST MADISON STE 700,606024903,061567608,0000186J8AFF14AY0432
CROWE HORWATH LLP,70 W MADISON ST STE 700,606024903,030794163,0000186J8AFF14AY0432
NORTHROP GRUMMAN INFORMATION T,2411 DULLES CORNER PARK,201713431,064680213,0000186LVM012IXXK421
NORTHROP GRUMMAN INFORMATION T,2411 DULLES CORNER PARK #,201713431,052272044,0000186LVM012IXXK421
UNIVERSITY OF MARYLAND BALTIMORE COUNTY,1000 HILLTOP CIR,212500001,618021992,0000186N9INBHGC38C97
UNIVERSITY OF MARYLAND BALTIMORE COUNTY,1000 HILLTOP CIR,212500001,061364808,0000186N9INBHGC38C97
AMERICAN SAMOA TELECOMMUNICAT IONS AUTHORITY,FAGATOGO COMMUNICATION BUILDI,96799,854992856,0000186PLXR9XRXTC884
AMERICAN SAMOA TELECOMMUNICAT IONS AUTHORITY,ASTCA MAIN BUILDING,96799,854996725,0000186PLXR9XRXTC884
NEWARK CORPORATION,4801 N RAVENSWOOD AVENUE,606404457,114712842,0000186RW0QNU8KACC21
NEWARK CORPORATION,4801 N RAVENSWOOD AVE,606404457,153922174,0000186RW0QNU8KACC21
CATERPILLAR INC.,14009 N OLD GALENA RD,615527547,166004312,0000186RY4NAAM0ZK078
CATERPILLAR INC.,14009 OLD GALENA RD TC-A,615527547,944204924,0000186RY4NAAM0ZK078
UNIVERSITY OF FLORIDA,207 GRINTER HALL,326110000,969663814,0000186T3KTSWQBQ8048
UNIVERSITY OF FLORIDA,S113 CRISER HL,326110000,009975074,0000186T3KTSWQBQ8048
UNIVERSITY OF FLORIDA,207 GRINTER HALL,326110000,969663814,0000186T3KTSWQBQ8048
UNIVERSITY OF FLORIDA,G022 MCCARTY HALL,326110000,002236250,0000186T3KTSWQBQ8048
UNIVERSITY OF FLORIDA,207 GRINTER HALL,326110000,969663814,0000186T3KTSWQBQ8048
UNIVERSITY OF FLORIDA,339 WEIL HALL,326110000,019361885,0000186T3KTSWQBQ8048
LOCKHEED MARTIN CORPORATION,12999 DEER CREEK CANYON RD,80127,147286418,0000186TLWN39ASSG012
LOCKHEED MARTIN CORPORATION,"12257 STATE HIGHWAY 121, L",80127,926784042,0000186TLWN39ASSG012
LOCKHEED MARTIN CORPORATION,12999 DEER CREEK CANYON RD,80127,147286418,0000186TLWN39ASSG012
LOCKHEED MARTIN CORPORATION,12999 W DEER CREEK CANYON,80127,080372998,0000186TLWN39ASSG012
"MACAULAY-BROWN, INC",4021 EXECUTIVE DR,454301062,096500483,0000186TWR0K8853OC09
"MACAULAY-BROWN, INC.",4021 EXECUTIVE DR,454301062,055310945,0000186TWR0K8853OC09
LOCKHEED MARTIN CORPORATION,230 MALL BLVD,194062902,147459577,0000186U7AW3V9LXKO71
LOCKHEED MARTIN CORPORATION,230 MALL BLVD,194062902,112279778,0000186U7AW3V9LXKO71
LOCKHEED MARTIN CORPORATION,230 MALL BLVD,194062902,147459577,0000186U7AW3V9LXKO71
LOCKHEED MARTIN CORPORATION,230 MALL BLVD LOC B,194062902,147460526,0000186U7AW3V9LXKO71
LOCKHEED MARTIN CORPORATION,230 MALL BLVD,194062902,147459577,0000186U7AW3V9LXKO71
LOCKHEED MARTIN CORPORATION,230 MALL BLVD,194062902,176325579,0000186U7AW3V9LXKO71
HARVARD CLLEGE PRSDENT FELLOWS,1350 MASS AVE STE 600,021383846,082359691,0000186VMDF9ZGGO8483
HARVARD CLLEGE PRSDENT FELLOWS,1350 MASSACHUSETTS AVE,021383846,001963263,0000186VMDF9ZGGO8483
UNIVERSITY OF NEBRASKA,BAKER HALL RM 203,685880000,618011795,0000186VQ81XQRLCSG07
UNIVERSITY OF NEBRASKA,312 N 14TH ST,685880000,555456995,0000186VQ81XQRLCSG07
UNIVERSITY OF NEBRASKA,BAKER HALL RM 203,685880000,618011795,0000186VQ81XQRLCSG07
UNIVERSITY OF NEBRASKA,121 CANFIELD ADMINISTRATION BLDG,685880000,947228276,0000186VQ81XQRLCSG07
TROY UNIVERSITY,314 ADAMS ADMINISTRATION,360820001,022541044,0000186XP6WT97C5GK63
TROY UNIVERSITY,ADAMS ADMINISTRATION RM 241,360820001,072090939,0000186XP6WT97C5GK63
SUNY MARITIME COLLEGE,6 PENNYFIELD AVE,104654127,079916094,0000186Z43C777QECK05
SUNY MARITIME COLLEGE,6 PENNYFIELD AVE,104654127,142359731,0000186Z43C777QECK05
"CAREFUSION SOLUTIONS, LLC",3750 TORREY VIEW COURT,921302635,801397204,000018703I4XK3N7S416
"CAREFUSION SOLUTIONS, LLC",3750 TORREY VIEW CT,921302635,801218087,000018703I4XK3N7S416
OCEANEERING INTERNATIONAL INC,700 ROSEMONT AVE,23324,844741178,00001871ZJGJP12DC018
"OCEANEERING INTERNATIONAL, INC.",2155 STEPPINGSTONE SQUARE,23324,790392380,00001871ZJGJP12DC018
"WATER WEIGHTS, INC.",470 SATELLITE BLVD NE STE K,300247134,617983585,000018730O4RIMTX0C03
"WATER WEIGHTS, INC","470 SATELLITE BLVD NE, STE K",300247134,858560816,000018730O4RIMTX0C03
DELL MARKETING LIMITED PARTNERSHIP,ONE DELL WAY,786820001,877936518,00001874BIBVYEX0KK82
DELL MARKETING LIMITED PARTNERSHIP,ONE DELL WAY,786820001,114315195,00001874BIBVYEX0KK82
MEDICAL UNIVERSITY OF SOUTH CAROLINA,96 JONATHAN LUCAS ST,294258900,833243095,00001875O952X2WS0837
MEDICAL UNIVERSITY OF SOUTH CAROLINA,96 JONATHAN LUCAS ST STE 803,294258900,832853761,00001875O952X2WS0837
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DR,221023703,833063055,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,"1710 SAIC DRIVE, ROOM #8033",221023703,967489019,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DR,221023703,833063055,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DR,221023703,833063105,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DR,221023703,833063055,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DRIVE,221023703,054781240,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DR,221023703,833063055,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DR,221023703,833063253,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DR,221023703,833063055,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,"1710 SAIC DRIVE, ROOM #8031",221023703,967488581,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DR,221023703,833063055,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DRIVE,221023703,961719270,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DR,221023703,833063055,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DR,221023703,833063154,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DR,221023703,833063055,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DR,221023703,175223783,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,1710 SAIC DR,221023703,833063055,00001877K1M6BTYBSO08
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,"1710 SAIC DRIVE, ROOM #8032",221023703,967488987,00001877K1M6BTYBSO08
UTAH STATE UNIVERSITY,166 AG SCIENCE BLDG,843220001,090108759,00001877VAJV3FETC022
UTAH STATE UNIVERSITY,2400 OLD MAIN HILL,843220001,072983455,00001877VAJV3FETC022
"REGENTS OF THE UNIVERSITY OF COLORADO, THE",13001 E 17TH PL BLDG 500 W 1126,800452570,605271725,000018782KJ8BNEB8C70
"REGENTS OF THE UNIVERSITY OF COLORADO, THE",13001 E 17TH PLACE BLDG 500 W1126,800452570,041096314,000018782KJ8BNEB8C70
"JLG INDUSTRIES, INC.",1JLG DR,172339502,043887728,000018784QTNS1XFS481
"JLG INDUSTRIES, INC.",221 SUCCESS DR,172339502,786130583,000018784QTNS1XFS481
ITT CORPORATION,12975 WORLDGATE,201706008,125834866,0000187AK4PSUP9QCK63
ITT CORPORATION,12975 WORLDGATE DR,201706008,083655498,0000187AK4PSUP9QCK63
"NETKOMP, INC.",16113 COPPERHEAD CT,923365639,101382138,0000187AXJ7AZLRNK022
"NETKOMP, INC.",16113 COPPERHEAD CT,923365639,135023567,0000187AXJ7AZLRNK022
"SAN MATEO, COUNTY OF",400 COUNTY CTR,940631662,073132177,0000187CV0BHQA8FCO05
"SAN MATEO, COUNTY OF",400 COUNTY CENTER 3RD FL,940631662,937879435,0000187CV0BHQA8FCO05
THE BOEING COMPANY,7755 E MARGINAL WAY S,981084002,963744107,0000187EYTJ1R5ZNSO12
THE BOEING COMPANY,7755 E MARGINAL WAY S,981084002,039267141,0000187EYTJ1R5ZNSO12
TRUSTEES OF THE UNVERSITY OF PENNSYLVANIA,3451 WALNUT ST FRANKLIN BLDG STE P221,191046205,175373166,0000187F27887VR90C41
TRUSTEES OF THE UNVERSITY OF PENNSYLVANIA,3451 WALNUT ST,191046205,042250712,0000187F27887VR90C41
"GRESCO, INC.",482 ROUTE 10 VIETNAM VETERANS,969130001,855036711,0000187G66EGDLLA4G42
"GRESCO, INC.",482 ROUTE 10 VIETNAM VETERANS,969130001,855038696,0000187G66EGDLLA4G42
"HEALTH, VIRGINIA DEPARTMENT OF",109 GOVERNOR ST STE 1221,232193623,809740459,0000187GG95U85YICC17
"HEALTH, VIRGINIA DEPARTMENT OF","109 GOVERNOR ST, 6TH FLR",232193623,787082825,0000187GG95U85YICC17
ARLA FOODS A.M.B.A,SONDERHOJ 46,8260,311018654,0000187ICRR7IIH6O066
ARLA FOODS A.M.B.A,S?NDERH?J 14,8260,306111290,0000187ICRR7IIH6O066
LONG WAVE INCORPORATED,"115 E CALIFORNIA ST, STE 400",731042435,009471967,0000187JHWGGGL8L0C71
LONG WAVE INC.,115 E CALIFORNIA AVE STE 400,731042435,933144263,0000187JHWGGGL8L0C71
SHERRILL FURNITURE COMPANY,2405 HIGHLAND AVE NE,286018164,003228350,0000187JHWZQ52B6W424
SHERRILL FURNITURE COMPANY,2405 HIGHLAND AVE,286018164,829499974,0000187JHWZQ52B6W424
"AMETEK, INC.",820 PENNSYLVANIA BLVD,190537814,078312250,0000187JQL53FA9RSW33
AMETEK INC.,820 PENNSYLVANIA BLVD,190537814,044554459,0000187JQL53FA9RSW33
3M COMPANY,3M CENTER BLDG 224,551441000,793206962,0000187KH17WBFAMG453
3M COMPANY,3M CENTER,551441000,006173082,0000187KH17WBFAMG453
"VECTOR PLANNING & SERVICES, INC.",591 CAMINO DE LA REINA STE 300,921083105,054158428,0000187MAWOXMQ9RCO80
"VECTOR PLANNING & SERVICES, INC.",591 CAMINO DE LA REINA STE 300,921083105,104630699,0000187MAWOXMQ9RCO80
LOCKHEED MARTIN CORPORATION,12506 LAKE UNDERHILL ROAD,32825,826647703,0000187P1ILQRLKUG466
LOCKHEED MARTIN CORPORATION,12506 LAKE UNDERHILL RD,32825,082411950,0000187P1ILQRLKUG466
LOCKHEED MARTIN CORPORATION,12506 LAKE UNDERHILL ROAD,32825,826647703,0000187P1ILQRLKUG466
LOCKHEED MARTIN CORPORATION,12506 LAKE UNDERHILL RD,32825,001690924,0000187P1ILQRLKUG466
"SUBLETTE, COUNTY OF",21 SOUTH TYLER AVE.,82941,048201693,0000187QKT45CRAK8W66
"SUBLETTE, COUNTY OF",130 S FREMONT AVE,82941,145453838,0000187QKT45CRAK8W66
"TETRA TECH, INC.",2200 WILSON BLVD STE 400,222013397,789111697,0000187SDG4KYQV5CS11
"TETRA TECH, INC.",2200 WILSON BLVD STE 400,222013397,800054509,0000187SDG4KYQV5CS11
GE AVIATION SYSTEMS LLC,14200 ROOSEVELT BLVD,337622914,107556243,0000187SKNXL0SBLKW23
GE AVIATION SYSTEMS LLC,14200 ROOSEVELT BLVD,337622914,605104512,0000187SKNXL0SBLKW23
AVIS RENT A CAR,ROAD 1722 BLOCK 317 OFFICE 15,,535084586,0000187W6PSESYWU0W46
AVIS RENT A CAR,KING ABDULLAH COMPLEX,,534685081,0000187W6PSESYWU0W46
MARTIN-BAKER AMERICA INC.,423 WALTERS AVE,159041134,169453243,0000187WEDQRZFPSSG93
"MARTIN-BAKER AMERICA, INC.",423 WALTERS AVE,159041134,130886745,0000187WEDQRZFPSSG93
UNIVERSITY OF HAWAII,2530 DOLE STREET,96822,965088057,0000187Y8GF65YA50C30
UNIVERSITY OF HAWAII,CASHIERS OFFICE,96822,009438664,0000187Y8GF65YA50C30
NORTHROP GRUMMAN SYSTEMS CORPORATION,7575 COLSHIRE DR,221027508,015247885,0000187Z9ZW59I448W47
NORTHROP GRUMMAN SYSTEMS CORPORATION,7575 COLSHIRE DR,221027508,962048695,0000187Z9ZW59I448W47
SCIENCE APPLICATIONS INTERNATI,10260 CAMPUS POINT DR,92121,054781240,0000187ZTOB6MGDU0426
SCIENCE APPLICATIONS INTERNATI,"10260 CAMPUS POINT DRIVE,",92121,148095086,0000187ZTOB6MGDU0426
LEACH INTERNATIONAL CORPORATION,6900 ORANGETHORPE AVE,906201351,933557977,000018804PCGME4KCG07
LEACH INTERNATIONAL CORPORATION,6900 ORANGETHORPE BLVD,906201351,082588559,000018804PCGME4KCG07
COLASKA INC.,1570 RICHARDSON HIGHWAY,997055967,170774827,00001881UB95WAC7C478
COLASKA INC.,1570 RICHARDSON HWY,997055967,963472423,00001881UB95WAC7C478
"HOLLINGER METAL EDGE, INC.",9401 NE DR,224088721,188265342,00001881Y8E04XHFSO80
"HOLLINGER METAL EDGE, INC.",9401 NORTHEAST DR,224088721,003244795,00001881Y8E04XHFSO80
UNIVERSITY OF KENTUCKY,500 S LIMESTONE 109 KINKEAD HALL,405260001,939017877,0000188254J189KWG895
UNIVERSITY OF KENTUCKY,410 ADMINISTRATION DR,405260001,007400724,0000188254J189KWG895
UNIVERSITY OF WISCONSIN SYSTEM,1220 LINDEN DR,537061525,041188822,00001882F8G3K69QSC95
UNIVERSITY OF WISCONSIN SYSTEM,1220 LINDEN DR,537061525,189000854,00001882F8G3K69QSC95
UNIVERSITY OF TENNESSEE,2621 MORGAN CIR,379964540,134399448,00001883QCP5UJJQ0W72
UNIVERSITY OF TENNESSEE,2621 MORGAN CIR 103M,379964540,133891015,00001883QCP5UJJQ0W72
"BE AEROSPACE, INC.",10800 PFLUMM RD,662154061,799963137,000018842LUZRO3QOS59
"BE AEROSPACE, INC.",10800 PFLUMM RD,662154061,798185567,000018842LUZRO3QOS59
FEDERAL PRISON INDUSTRIES INC,3301 LEESTOWN RD,405118702,103385519,00001885DK3V9QBX4W47
FEDERAL PRISON INDUSTRIES INC,3301 LEESTOWN RD,405118702,794034553,00001885DK3V9QBX4W47
"HEALTH AND SOCIAL SERVICES, DELAWARE DEPT OF",1901 N DUPONT HWY,197201160,178609244,00001885DRN3IJY8OW50
"HEALTH AND SOCIAL SERVICES, DELAWARE DEPT OF",1901 N DUPONT HWY,197201160,784115669,00001885DRN3IJY8OW50
"KING, COUNTY OF",201 S JACKSON ST STE 505,981043854,135108934,000018866VLS0A93KS17
"KING, COUNTY OF",201 S JACKSON ST,981043854,805622313,000018866VLS0A93KS17
BATTELLE MEMORIAL INSTITUTE,902 BATTELLE BLVD,993541793,032987476,00001887CX7ENZI50C37
BATTELLE MEMORIAL INSTITUTE,902 BATTELLE BLVD,993541793,004492575,00001887CX7ENZI50C37
"GENERAL ELECTRIC INTERNATIONAL, INC.",1 RIVER RD BLDG 53 RM 310,123456000,609363754,0000188ALGYGOZINK862
"GENERAL ELECTRIC INTERNATIONAL, INC.",1 RIVER ROAD BLDG 53 202J,123456000,968022900,0000188ALGYGOZINK862
RAYTHEON TECHNICAL SERVICES COMPANY LLC,12160 SUNRISE VALLEY DR,201913407,167381891,0000188AN53JCGVT4O33
RAYTHEON TECHNICAL SERVICES COMPANY LLC,12160 SUNRISE VALLEY DR,201913407,112820840,0000188AN53JCGVT4O33
T-SYSTEMS INTERNATIONAL GMBH,HAHNSTR. 43D,60528,329707108,0000188BH8BOR61K0031
T-SYSTEMS INTERNATIONAL GMBH,HAHNSTR. 43D,60528,315764589,0000188BH8BOR61K0031
"AMEC ENVIRONMENT & INFRASTRUCTURE, INC.",502 W GERMANTOWN PIKE STE 850,194621311,038086125,0000188CB1QN6KF94W19
"AMEC ENVIRONMENT & INFRASTRUCTURE, INC.",502 W GERMANTOWN PIKE STE 850,194621311,009643354,0000188CB1QN6KF94W19
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,201906125,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,303284988,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,201906125,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,121880871,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,201906125,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,970511325,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,201906125,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,244356408,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,201906125,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,850531995,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,201906125,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,767418346,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,201906125,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,276162476,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,201906125,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,260973813,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,201906125,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,370507528,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,201906125,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,123456787,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,201906125,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,304026750,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,201906125,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,200867914,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,201906125,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,301706763,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,201906125,0000188CFDXEOT04G052
MISCELLANEOUS FOREIGN AWARDEES,1275 FIRST ST NE,204170002,644820099,0000188CFDXEOT04G052
"HUNT VALVE COMPANY, INC.",1913 E STATE ST,444602422,131735417,0000188CTCFHRLU34S72
HUNT VALVE COMPANY INC,1913 E STATE ST,444602422,944185602,0000188CTCFHRLU34S72
"HUNT VALVE COMPANY, INC.",1913 E STATE ST,444602422,131735417,0000188CTCFHRLU34S72
"HUNT VALVE COMPANY, INC.",1913 E STATE ST,444602422,008294519,0000188CTCFHRLU34S72
LOCKHEED MARTIN CORPORATION,1300 S LITCHFIELD RD STE 9,853381513,008398786,0000188G0E4LVR6TC079
LOCKHEED MARTIN CORPORATION,1300 S LITCHFIELD RD STE 9,853381513,147457373,0000188G0E4LVR6TC079
LOCKHEED MARTIN CORPORATION,1300 S LITCHFIELD RD STE 9,853381513,008398786,0000188G0E4LVR6TC079
LOCKHEED MARTIN CORPORATION,1300 S LITCHFIELD RD STE 9,853381513,147458140,0000188G0E4LVR6TC079
DPRA INCORPORATED,200 RESEARCH DR,665033049,962282356,0000188GDOUFVTHO0804
DPRA INCORPORATED,200 RESEARCH DR,665033049,062708292,0000188GDOUFVTHO0804
NORTHROP GRUMMAN SYSTEMS CORPORATION,1580B W NURSERY RD MS B585,210902202,800131955,0000188GG96FY28VC429
NORTHROP GRUMMAN SYSTEMS CORPORATION,1580A W NURSERY RD,210902202,784127763,0000188GG96FY28VC429
NORTHROP GRUMMAN SYSTEMS CORPORATION,1580B W NURSERY RD MS B585,210902202,800131955,0000188GG96FY28VC429
NORTHROP GRUMMAN SYSTEMS CORPORATION,1580A W NURSERY RD,210902202,091808832,0000188GG96FY28VC429
FLORIDA INTERNATIONAL UNIVERSITY,11200 SW 8TH STREET PC 120,331990001,832688217,0000188GPTTTEOIN8K43
FLORIDA INTERNATIONAL UNIVERSITY,11200 S W 8TH ST MARC 430,331990001,071298814,0000188GPTTTEOIN8K43
UNIVERSITY OF MARYLAND,220 ARCH ST RM 02-100,212011531,172464331,0000188H9F9FQLXP4W71
UNIVERSITY OF MARYLAND,220 ARCH ST RM 02148,212011531,188435911,0000188H9F9FQLXP4W71
VA DEPARTMENTAL OFFICES,1ST AVE N OF 22ND BLDG 37,601410000,794531558,0000188HJ1PCW18IKG68
VA DEPARTMENTAL OFFICES,1ST AVE N OF 22ND BLDG 37,601410000,069491611,0000188HJ1PCW18IKG68
"MIAMI AIR INTERNATIONAL, INC.",5000 NW 36TH ST STE 307,331222763,002750326,0000188IUPB6LDQW8O37
"MIAMI AIR INTERNATIONAL, INC.",5000 NW 36TH ST 307,331222763,783270317,0000188IUPB6LDQW8O37
